activity,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,14.724478626562352,-5.716042507593282,14.724478626562352,0.06813458443779474,0.22156349086995775,534.4350000000011,514.2750000000003,533.0408746000006,170,0,0.2683514879834955,-0.4967217364774193,0.4967217364774193,0.2683514879834955,1.0294117647058822,1.7941176470588236,2.588235294117647,12.015310732451407,-0.24325487780438362,0.4732505390839727,-2.285266082768798,0.5495012488145502,-2.498025653456706,2.8666026797840063,-0.943056692210055,2.1049105278873275,2643.471218421631,41.002670830492995,36.352598421364554,18.755091541406983,24.76946159812082,18.803330168868584,11.194750980726704,6.489556917372581,9.006084528720224,4.4891873650618965,6.4515831187460275,3.0822663782623847,4.718475275635887,-3.6199999999999983,177296712705.32312,8.867739892040552,8.304613686890589,3.6468673830171103,233.09862705541033,10.456579929526322,11.585131619041174,4.235526234984602,0.0,10.023291153407584,0.0,5.402308355073566,12.390202892566048,0.0,0.0,46.142037436265824,59.46625264470035,26.851038144122295,46.269732824526656,40.693081628007334,53.594704701276314,5.402308355073566,3.972405908237111,5.719716975726273,4.895483475517775,7.037952458882589,94.63003291481556,0.0,16.876414816677897,10.456579929526322,0.0,5.749511833283905,15.929943897949348,25.263775137205908,10.023291153407584,5.402308355073566,28.86634694659073,93.96206489863633,4.235526234984602,32.9327528475561,0.0,98.17,161.1046444692208,9.788555540499157,0.0,9.692122883963384,0.0,0.0,0.0,0.0,0.0,26.069115206822964,26.167663133708114,199.04870618954033,2.9772345160469187,-1.4884872153517572,1.5416678818029879,-4.698130675970981,-2.2489141949194744,-14.942388050386565,0.0,0.0,-9.10635511742807,0.038461538461538464,34,3,6,0,0,0,4,1,5,5,2,8,6,0,0,0,5,5.753670000000005,139.17389999999995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.330559584281627,-3.4543868673247298,9.330559584281627,0.24344566402158563,0.21912121442599095,484.39699999999993,462.22100000000034,483.0946244240007,158,0,0.18940133438262996,-0.49675675737221275,0.49675675737221275,0.18940133438262996,1.0625,1.875,2.71875,11.212410735184086,-0.24329996830462727,0.3626577940543744,-2.3733697465356753,0.4300244993195774,-2.4980266956141164,2.7547141955087002,-0.9430774862846547,2.0926894642758804,2492.169646537906,41.002670830493,37.62785354997297,17.21385008908767,24.769461598120824,19.55690530221824,9.508262785275724,6.213202443102405,7.006200712659758,4.2784526511091245,4.674951785887801,2.948078218771588,3.2454525698555954,-3.5699999999999985,177296712705.32312,7.220242868747913,8.169419464345852,3.6500331055079336,225.51273427772745,15.023679577317678,11.585131619041174,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,0.0,0.0,52.18445614392912,65.02970413639734,38.33888055600747,33.08236502611676,35.01680175601883,43.57141354786873,5.402308355073566,4.567099647791355,5.719716975726273,6.496859684315945,7.037952458882589,100.19348440651254,0.0,16.876414816677897,10.456579929526322,0.0,5.749511833283905,15.929943897949348,17.44067189243121,6.496859684315945,5.402308355073566,37.17131555062818,89.06658142311858,4.235526234984602,32.9327528475561,0.0,64.03,153.77346150047595,4.1122756685106605,0.0,10.192436491558688,4.567099647791355,0.0,0.0,0.0,0.0,21.332252253022915,30.904526087508163,190.05777742307396,3.0329317949584835,0.0,1.8450241719774598,-5.210602451068482,-2.0800230103464714,-13.45611517857076,0.0,-3.4543868673247298,-3.317939216032821,0.07407407407407407,32,3,4,0,0,0,4,1,5,3,2,5,6,0,0,0,5,6.564970000000005,135.69209999999998,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.996736111111112,-3.0838691046641094,8.996736111111112,0.1848782514609053,0.37246341462769006,378.2729999999998,362.1450000000001,377.0527596120005,118,0,0.18940133438262996,-0.3836818323030133,0.3836818323030133,0.18940133438262996,1.125,1.9166666666666667,2.7083333333333335,11.429749185180219,-0.24338162893772375,0.36359960392324314,-2.29093794783531,0.4300281051329838,-2.498026485922963,2.8447802736267445,-0.9803013546389012,2.3755533252056638,1790.3223513734595,30.331462434168696,27.719605259509102,13.305601798623805,18.40958370571036,14.398657011754384,7.3500144948118615,4.795212826379518,5.58821109593687,3.3507217081272116,3.7472208429058877,2.2909921308141565,2.5883664818981638,-2.589999999999999,307658137.9634243,5.461663960857532,5.494379575938145,2.3061521482593537,170.5473297267531,10.286816623517627,5.835619785757269,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,0.0,0.0,40.09961872860253,47.38141522937376,42.93012344048444,13.7075855617022,22.05538746519746,43.57141354786873,5.402308355073566,4.567099647791355,12.695543876008518,0.0,0.0,70.46035808416235,0.0,11.126902983393991,5.719716975726273,0.0,0.0,15.929943897949348,10.402719433548624,6.975826900282246,5.402308355073566,23.383312721909853,64.89690659246537,4.235526234984602,32.9327528475561,0.0,54.8,100.95938967299597,0.0,0.0,20.96488492048828,4.567099647791355,0.0,0.0,0.0,0.0,21.332252253022915,22.05538746519746,131.79594391450127,3.0384222058864427,0.0,2.278739616684936,-3.122948716057569,-0.8674175054676494,-7.372203744216641,0.0,-3.0838691046641094,0.0,0.05,24,3,3,0,0,0,3,1,4,2,2,4,3,0,0,0,4,5.0450700000000035,104.57710000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.138389095944726,-5.976636970266118,15.138389095944726,0.08059536433183645,0.1784071547444838,556.6470000000013,532.4550000000004,556.1569116280007,200,0,0.2683514836406211,-0.4967217364774193,0.4967217364774193,0.2683514836406211,0.9024390243902439,1.5609756097560976,2.2195121951219514,11.977480496555085,-0.2432981897741167,0.47519422811754897,-2.2854945949811096,0.5550880236779397,-2.498025678149464,2.8551200965338763,-0.9430634208692571,1.98869597699787,3342.747962082682,49.173879226817306,43.92184754385528,20.73834412478301,29.95020081067345,22.837954730113946,12.436377272414717,7.912378079742957,9.635907421533247,5.5064996456845785,7.072396264590035,3.75479973901065,5.093634285300144,-5.389999999999998,33204829438708.195,10.218230383096264,9.973583239959897,4.482816234875271,270.66557745236986,10.456579929526322,11.585131619041174,4.235526234984602,0.0,10.023291153407584,0.0,5.402308355073566,12.390202892566048,5.261891554738487,0.0,48.33934966130636,76.63557433575764,22.378318628289882,63.38543985369684,46.17611585268822,37.66476080332696,10.664199909812051,3.972405908237111,5.719716975726273,4.895483475517775,7.037952458882589,119.89043972133334,0.0,34.07253911286416,10.456579929526322,0.0,5.749511833283905,0.0,25.263775137205908,10.023291153407584,16.733421222604324,39.912832662968626,113.65902021345713,4.235526234984602,44.0596558309501,0.0,121.96,197.49195425913263,10.744925779419367,8.417796984328938,9.692122883963384,0.0,0.0,6.069221312792274,0.0,0.0,10.139171308873614,27.538421689878334,237.79872562466065,0.0,-1.6259028011338204,10.741213480328625,-8.292866434829389,-2.4339747776748633,-19.889710153718912,0.0,0.0,-9.46415160429898,0.030303030303030304,41,3,7,0,0,0,5,1,6,6,2,8,7,0,0,0,6,6.529850000000005,161.62489999999974,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.803119019332954,-3.6725941161078266,9.803119019332954,0.28051574677927515,0.18293746439416997,506.60899999999987,480.40100000000035,506.21066145200075,188,0,0.18940133438262996,-0.49675675737221275,0.49675675737221275,0.18940133438262996,0.9230769230769231,1.6153846153846154,2.3076923076923075,11.43343992226609,-0.24334156902808354,0.39411257217885776,-2.3742628547132303,0.4918320378379378,-2.4980267191213144,2.7626714356054163,-0.9430840826888496,1.979859696329199,3185.3123091880007,49.173879226817306,45.19710267246369,19.197102672463693,29.95020081067345,23.591529863463606,10.749889076963736,7.636023605472781,7.636023605472781,5.2957649317318065,5.2957649317318065,3.6206115795198537,3.6206115795198537,-5.339999999999998,33204829438708.195,8.587664552711855,9.846655082980128,4.4933441148589015,263.07968467468686,15.023679577317678,11.585131619041174,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,5.261891554738487,0.0,54.38176836896965,82.19902582745465,33.86616104017506,50.19807205528696,40.499835980699714,27.641469649919387,10.664199909812051,4.567099647791355,5.719716975726273,6.496859684315945,7.037952458882589,125.45389121303035,0.0,34.07253911286416,10.456579929526322,0.0,5.749511833283905,0.0,17.44067189243121,6.496859684315945,16.733421222604324,48.21780126700608,108.76353673793935,4.235526234984602,44.0596558309501,0.0,87.82000000000001,194.6334908062202,14.857201447930025,0.0,10.286816623517627,0.0,0.0,6.069221312792274,0.0,0.0,5.402308355073566,30.904526087508163,228.44844594509172,0.0,0.0,11.069592727344238,-8.77879834933287,-2.26508359310186,-18.219754706995786,0.0,-3.6725941161078266,-3.415141240230896,0.058823529411764705,39,3,5,0,0,0,5,1,6,4,2,5,7,0,0,0,6,7.341150000000006,158.14309999999972,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.606610676043086,-3.302076353447207,9.606610676043086,0.2420390385650304,0.29551381887043937,400.4849999999998,380.32500000000016,400.1687966400006,148,0,0.18940133438262996,-0.3836818323030133,0.3836818323030133,0.18940133438262996,0.9354838709677419,1.5806451612903225,2.193548387096774,11.44288426793925,-0.24342668169220055,0.3968493352669547,-2.2925118957140156,0.4934638896696513,-2.4980265098874708,2.8286125558567554,-0.9803073036070746,2.1390637611603696,2455.894479052281,38.502670830493,35.28885438199983,15.288854381999833,23.590322918262988,18.433281572999743,8.591640786499873,6.2180339887498945,6.2180339887498945,4.368033988749895,4.368033988749895,2.9635254915624216,2.9635254915624216,-4.359999999999999,58487973045.96881,6.829404999887694,7.15619793520826,3.1318847161425443,208.11428012371232,10.286816623517627,5.835619785757269,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,5.261891554738487,0.0,42.29693095364306,64.55073692043104,38.45740392465203,30.823292590872345,27.538421689878334,27.641469649919387,10.664199909812051,4.567099647791355,12.695543876008518,0.0,0.0,95.72076489068013,0.0,28.323027279580256,5.719716975726273,0.0,0.0,0.0,10.402719433548624,6.975826900282246,16.733421222604324,34.42979843828773,84.59386190728614,4.235526234984602,44.0596558309501,0.0,78.59,152.59186740766975,8.003408667078928,0.0,5.719716975726273,4.567099647791355,0.0,0.0,6.069221312792274,0.0,5.402308355073566,24.796904577537894,168.78018230134194,0.0,0.0,11.306799828761845,-6.154666281355755,-0.9532446466544313,-11.260328181979734,0.0,-3.302076353447207,0.0,0.037037037037037035,31,3,4,0,0,0,4,1,5,3,2,4,4,0,0,0,5,5.8212500000000045,127.02810000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15.236334662421761,-6.037532860991556,15.236334662421761,0.11468746377747063,0.1377402965366435,573.6780000000014,546.4620000000003,573.1834607240008,208,0,0.26835148364062106,-0.4967217364774193,0.4967217364774193,0.26835148364062106,0.7619047619047619,1.3095238095238095,1.8333333333333333,11.505860598429951,-0.2433416281572376,0.41992115108761635,-2.286391517556448,0.5157284852025266,-2.4980425094484224,2.7388414754088117,-0.9430695555150073,1.9965954997751718,3278.0008789324247,52.32857976519655,47.36906113935524,21.185557720282965,31.771568015719367,24.403202314363796,12.659984070164695,8.124181478617945,9.847710820408237,5.618303044559568,7.184199663465025,3.810701438448145,5.149535984737639,-5.409999999999998,188171385055055.22,9.851373381444384,10.207010063189678,4.552420826603752,280.6873208643973,16.176296905252595,17.420751404798445,8.471052469969203,0.0,10.023291153407584,0.0,10.804616710147132,12.390202892566048,0.0,0.0,54.38176836896965,70.59315562809434,27.941770119986877,51.75276704920755,50.41164208767283,43.50038058908423,10.804616710147132,3.972405908237111,11.439433951452546,4.895483475517775,7.037952458882589,119.89043972133334,0.0,28.003317800071887,16.176296905252595,0.0,5.749511833283905,0.0,31.099394922963178,10.023291153407584,10.804616710147132,39.912832662968626,113.65902021345713,8.471052469969203,44.0596558309501,0.0,148.04000000000002,203.3275740448899,5.483034224680881,8.417796984328938,15.411839859689657,0.0,0.0,0.0,0.0,0.0,10.804616710147132,36.510810878662994,262.63006070558095,0.0,-1.6596688279068406,3.7935093754822837,-9.184500903551983,-3.579055402539211,-22.448862882604427,0.0,0.0,-9.551482064460853,0.030303030303030304,42,6,8,0,0,0,5,1,6,6,4,9,8,0,0,0,6,5.942240000000004,167.9259999999998,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.647128601950932,-3.723790741452179,9.647128601950932,0.24642364733364008,0.13698227371223085,523.6400000000004,494.40800000000036,523.2372105480008,196,0,0.18940133438262996,-0.49675675737221275,0.49675675737221275,0.18940133438262996,0.775,1.35,1.9,11.133725225020388,-0.24338332017843028,0.3527749212368623,-2.374432155736552,0.3904201260398135,-2.498042509448425,2.6056515318015285,-0.9430901013581203,1.9886038694455512,3119.6426951081953,52.32857976519655,48.64431626796365,19.644316267963653,31.771568015719367,25.156777447713452,10.973495874713715,7.84782700434777,7.84782700434777,5.4075683306067965,5.4075683306067965,3.6765132789573487,3.6765132789573487,-5.3599999999999985,188171385055055.22,8.320229541243528,10.075834321826331,4.561123066312656,273.1014280867143,20.74339655304395,17.420751404798445,8.471052469969203,0.0,0.0,0.0,10.804616710147132,0.0,0.0,0.0,60.42418707663295,76.15660711979135,39.42961253187205,38.565399250797654,44.73536221568432,33.47708943567665,10.804616710147132,4.567099647791355,11.439433951452546,6.496859684315945,7.037952458882589,125.45389121303035,0.0,28.003317800071887,16.176296905252595,0.0,5.749511833283905,0.0,23.276291678188482,6.496859684315945,10.804616710147132,48.21780126700608,108.76353673793935,8.471052469969203,44.0596558309501,0.0,113.89999999999999,200.46911059197748,10.96606844936176,0.0,16.0065335992439,0.0,0.0,0.0,0.0,0.0,10.804616710147132,33.76929376632255,253.2450588037898,0.0,0.0,4.121888622497895,-9.679175887987347,-3.3804397000598723,-20.808631953787636,0.0,-3.723790741452179,-3.441575809667329,0.058823529411764705,40,6,6,0,0,0,5,1,6,4,4,6,8,0,0,0,6,6.753540000000005,164.44419999999974,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9.313305128780417,-3.3532729787915594,9.313305128780417,0.25775845337343695,0.23733878537836092,417.51599999999974,394.33200000000016,417.1953457360007,156,0,0.18940133438262996,-0.3836818323030133,0.3836818323030133,0.18940133438262996,0.75,1.25,1.6875,11.133725225020378,-0.24347181385091005,0.3527674090301511,-2.2953958781012025,0.3927734247170149,-2.4980425094484167,2.6233627110075526,-0.9803121724402937,2.1304494717603175,2386.88464423222,41.65737136887225,38.73606797749979,15.736067977499792,25.411690123308905,19.998529157249596,8.815247584249853,6.429837387624884,6.429837387624884,4.479837387624885,4.479837387624885,3.019427190999916,3.019427190999916,-4.379999999999999,332568627950.98285,6.560491617394224,7.391564873774082,3.203960732043883,218.13602353573955,16.0065335992439,11.671239571514539,8.471052469969203,0.0,0.0,0.0,10.804616710147132,0.0,0.0,0.0,48.33934966130636,58.50831821276775,44.02085541634902,19.190619786383078,31.773947924862938,33.47708943567665,10.804616710147132,4.567099647791355,18.415260851734793,0.0,0.0,95.72076489068013,0.0,22.253805966787983,11.439433951452546,0.0,0.0,0.0,16.238339219305892,6.975826900282246,10.804616710147132,34.42979843828773,84.59386190728614,8.471052469969203,44.0596558309501,0.0,104.67,158.42748719342705,2.7415171123404405,0.0,11.439433951452546,4.567099647791355,0.0,0.0,0.0,0.0,10.804616710147132,29.0324308125225,193.07181068406967,0.0,0.0,4.550402540803414,-6.962710380676532,-1.952407188244615,-13.770489343827116,0.0,-3.3532729787915594,0.0,0.037037037037037035,32,6,5,0,0,0,4,1,5,3,4,5,5,0,0,0,5,5.233640000000003,133.3292,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.031149481397499,-0.9298500755800403,9.031149481397499,0.2296989462171326,0.31044391432139773,364.4519999999997,344.2920000000001,364.1687966400006,136,0,0.18940133438262996,-0.3836818323030134,0.3836818323030134,0.18940133438262996,0.6428571428571429,1.1428571428571428,1.6071428571428572,11.08666680744765,-0.14191537509273142,0.3725147484525337,-2.3047423518466705,0.4214779246749834,-2.4980649578848424,2.6366097986559005,-0.7181670780584842,2.293777311374942,1965.4947101582975,36.42532056130337,33.78885438199983,13.788854381999833,22.289681655380758,17.327708763999667,7.644427190999917,5.397213595499957,5.397213595499957,3.5722135954999574,3.5722135954999574,2.286106797749979,2.286106797749979,-3.9199999999999986,11568275552.316826,5.787022663930376,7.004522213058914,3.3548021777948964,191.45537348149466,11.439433951452546,11.671239571514539,8.471052469969203,0.0,0.0,0.0,10.804616710147132,0.0,0.0,0.0,60.42418707663295,57.19592922637075,11.126902983393991,19.190619786383078,27.661672256352276,22.44368800044413,10.804616710147132,0.0,11.439433951452546,0.0,0.0,95.72076489068013,0.0,22.253805966787983,11.439433951452546,0.0,0.0,0.0,11.671239571514539,0.0,10.804616710147132,30.317522769777067,84.59386190728614,8.471052469969203,33.02625439571757,0.0,99.74,140.41825885791226,0.0,0.0,11.439433951452546,0.0,0.0,0.0,0.0,0.0,10.804616710147132,27.661672256352276,164.88774115403132,0.0,0.0,4.64563014023394,-4.981689073172554,-1.8597001511600801,-12.69198206993259,0.0,0.0,0.0,0.0,28,6,4,0,0,0,4,0,4,2,4,4,4,0,0,0,4,4.741940000000002,116.85220000000001,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.87280328798186,-0.9517668178382459,8.87280328798186,0.22768236596019964,0.43683110535956027,314.39199999999965,296.248,314.1531465760005,118,0,0.18940133438262996,-0.3836818323030134,0.3836818323030134,0.18940133438262996,0.7083333333333334,1.125,1.5416666666666667,11.057566664372283,-0.1419153750926731,0.3784136791962847,-2.3070974100660973,0.3780544735477503,-2.498242189917966,2.4628856900767038,-0.7181670315711821,2.64441339387755,1564.8635910229298,32.11591948454487,29.788854381999833,11.788854381999833,19.468314450334837,15.077708763999667,6.394427190999917,4.397213595499957,4.397213595499957,2.8222135954999574,2.8222135954999574,1.7548567977499787,1.7548567977499787,-3.399999999999999,593492537.8586941,4.800951248513675,6.380383153298959,3.1748198108840846,165.96376794942384,11.439433951452546,11.671239571514539,8.471052469969203,0.0,0.0,0.0,10.804616710147132,0.0,0.0,0.0,54.38176836896965,40.38106208977786,11.126902983393991,16.44910267404264,24.920155144011837,11.671239571514539,10.804616710147132,0.0,11.439433951452546,0.0,0.0,83.63592747535355,0.0,22.253805966787983,11.439433951452546,0.0,0.0,0.0,11.671239571514539,0.0,10.804616710147132,27.576005657436628,72.50902449195954,8.471052469969203,22.253805966787983,0.0,99.74,117.56097301365608,0.0,0.0,11.439433951452546,0.0,0.0,0.0,0.0,0.0,10.804616710147132,24.920155144011837,145.29954004511248,0.0,0.0,5.878389227702693,-5.002916032565133,-1.8422048361372925,-10.999475070779457,0.0,0.0,0.0,0.0,24,6,4,0,0,0,3,0,3,2,4,4,4,0,0,0,3,3.5887400000000014,99.34620000000001,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13.038164210128494,-1.8091742252456535,13.038164210128494,0.2738757291079277,0.37879937008613657,296.3339999999997,280.206,296.13855913200047,112,0,0.3231791242099324,-0.3836810585471525,0.3836810585471525,0.3231791242099324,1.0454545454545454,1.5454545454545454,1.9545454545454546,11.189856785198652,-0.14191537509626398,0.3785787460427187,-2.340887440016688,0.4061437311086192,-2.5042931827519777,2.3350015888554063,-0.7181671467676457,2.794355725765317,1248.592346442843,29.38386867697599,26.591529863463613,10.591529863463613,17.55763084781188,13.070687291231431,5.492978527231764,3.600608174584951,3.600608174584951,2.085714283917444,2.085714283917444,1.2194023878549807,1.2194023878549807,-3.3499999999999996,73870000.9204921,4.5713996132730355,6.400043327698007,3.825397329793695,149.83903458915736,22.059060658029296,11.671239571514539,11.294736626625605,0.0,0.0,6.031114512338072,10.804616710147132,4.794537184071822,0.0,0.0,24.16967483065318,24.16967483065318,22.501675532761116,10.96606844936176,27.05534226005918,29.077126633219734,10.804616710147132,0.0,11.439433951452546,0.0,10.619626706576751,59.46625264470035,0.0,0.0,22.059060658029296,16.169309733438947,0.0,0.0,17.70235408385261,0.0,10.804616710147132,22.09297143275575,48.33934966130636,11.294736626625605,0.0,0.0,140.87,88.54337927792008,4.794537184071822,0.0,22.059060658029296,0.0,0.0,0.0,0.0,0.0,10.804616710147132,22.26080507598736,123.97040266793944,0.0,13.038164210128494,5.087522405665235,-4.31412519524255,-1.9309358347095609,-9.851028253781056,0.0,0.0,0.0,0.0,22,8,7,0,0,0,2,0,2,3,6,7,4,0,0,0,2,1.89874,87.5576,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
