activity,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
0,12.74760078105316,12.74760078105316,0.0289248971193412,-1.2410055534559503,0.6298318546495151,320.75699999999983,311.685,320.00224082800025,106,0,0.2932948870746814,-0.504223982808964,0.504223982808964,0.2932948870746814,1.3333333333333333,2.0476190476190474,2.761904761904762,13.02268244181586,-0.0893195544737534,0.6570527901429507,-2.210919075619235,0.8479900164586515,-2.28805377309321,4.000920222195616,-0.7642414587065393,3.182407010515366,2.172150621956741,1129.83528746768,22.48868116259058,18.905384825864594,11.477810352810776,14.059855727862908,9.617740330091872,6.548491207601141,3.688357090559871,5.043842370935003,2.2866413228138494,3.340307314369964,1.3972484648376549,2.2768772056599578,-2.31,4174235.979412585,6.635055684307623,5.231746945272314,2.764467714355416,140.87436488797945,10.217616382214423,0.0,18.042424224735345,0.0,8.769579043816774,0.0,10.104350537360196,4.9839785209472085,0.0,0.0,22.93772576816725,24.16967483065318,22.67092222076491,18.44117197110668,24.648546981635764,44.19308461144345,2.8623993144652684,4.9839785209472085,0.0,0.0,5.309813353288376,46.84059705141809,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,22.93772576816725,23.97117394697841,0.0,0.0,18.582540012790137,36.25451224597977,6.434475392069527,10.216620634085364,0.0,82.45,64.24680044733739,4.794537184071822,0.0,20.65799246721307,11.336785877934735,0.0,0.0,0.0,0.0,15.201594903161634,24.099732620047305,69.29657190588178,6.331530621143842,16.67918948237731,7.867590738487586,-0.8935442386831267,-2.2990275040482464,-3.704533227381349,0.0,0.0,0.0,0.0,21,3,5,0,0,0,2,1,3,5,3,7,4,0,0,0,3,3.6132000000000017,82.3548,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,1,0,0,1,0,1,1,3,0,21,15,1,0,8,8,0,4,8,5,0,0,0,0,2,2,2,0,2,13,0,0,0,1,2,0,0,0,0,2,1
0,8.91386083584158,8.91386083584158,0.5778384528821601,-4.505296840797158,0.356238807399289,439.5589999999997,410.3270000000002,439.2259771680008,168,0,0.2324241181594452,-0.4762646801312153,0.4762646801312153,0.2324241181594452,1.0,1.7272727272727273,2.4545454545454546,10.363840538232472,-0.1916407212270498,1.7358405241099072e-18,-2.7997268556571013,-1.5200994205224957e-17,-2.7168251316107543,1.53667085558141,-1.169876834236932,3.390917544987897,1.927415386154673,2444.2692007658266,47.95278277772834,45.1581373674276,16.1581373674276,27.78821212835138,23.32895776067754,8.934530569677621,5.959890118488229,5.959890118488229,3.916333758273064,3.916333758273064,2.465664887907117,2.465664887907117,-3.4399999999999986,3098252997525.636,6.160661625708886,10.006695539731464,4.987082669121133,235.06371042116533,14.87373086657967,11.2591292638453,0.0,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,67.45812436529451,35.80912917907912,41.00707538961981,47.35334039230367,48.98817906410577,0.0,0.0,9.967957041894415,11.613674661089352,38.36148419096284,6.558985242916289,78.59654434116291,0.0,39.52165029292028,10.456579929526322,0.0,5.879988336435371,0.0,16.526942284810705,6.496859684315945,5.893957685363079,74.43855701493986,77.45024378651925,2.8236841566564013,33.6416619564849,0.0,74.17,174.6523387290517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894415,48.98817906410577,252.35552021770624,0.0,7.64170630365706,0.0,-7.659545643694066,-6.102099684651769,-10.475880652057777,-24.64843442459272,-7.777932783033753,0.0,0.2857142857142857,33,2,5,1,0,1,2,2,4,5,1,5,8,1,0,1,5,6.488400000000006,130.56739999999996,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,2,1,1,33,37,0,0,18,11,0,8,7,5,0,0,0,0,0,1,1,2,3,20,6,0,0,1,4,0,0,0,0,0,0
0,14.841731083100523,14.841731083100523,0.0833462246494347,-5.72141287796365,0.1814399513227083,546.450000000001,526.2900000000002,545.0521079800005,174,0,0.2682370342170206,-0.3836818323030133,0.3836818323030133,0.2682370342170206,0.8285714285714286,1.457142857142857,2.1714285714285717,12.521761551187966,-0.1419153750910925,0.5589361594054852,-2.278896960423578,0.6667456472581562,-2.49908781294805,2.8657831285345203,-0.7181695408150531,3.491898192144298,2.1236680388158584,2719.719429409286,41.65737136887225,36.83877732190061,19.24127044194304,25.444382193760013,18.933936260404558,11.483716285762798,6.756977497274661,9.273505108622304,4.63367001757994,6.596065771264076,3.1591898893420645,4.804763156356884,-3.949999999999999,355938218011.8405,9.252006102948272,8.368008317102525,3.881185433211271,238.18449341889595,11.439433951452546,11.67123957151454,8.471052469969203,0.0,10.023291153407584,0.0,10.804616710147132,12.390202892566048,0.0,0.0,52.18445614392912,59.46625264470035,26.372070928156,35.11950469713338,36.07946924068122,59.43032448703358,10.804616710147132,3.972405908237111,11.439433951452546,4.895483475517775,0.0,100.19348440651254,0.0,11.126902983393991,11.439433951452546,0.0,0.0,15.929943897949348,24.06144246408059,10.023291153407584,10.804616710147132,30.317522769777067,93.96206489863636,8.471052469969203,32.93275284755611,0.0,138.81,159.71625145450858,9.788555540499155,0.0,15.411839859689657,0.0,0.0,0.0,0.0,0.0,26.73456060809648,26.290913700182056,195.67291919011905,2.9854415867539896,-1.4572372153517572,4.439375683974999,-6.0756538769833455,-2.1089226147907056,-14.734509875758542,0.0,0.0,-5.72141287796365,0.0,35,6,7,0,0,0,4,1,5,5,4,9,5,0,0,0,5,5.029140000000004,143.63799999999986,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,1,0,4,1,2,0,35,28,4,0,14,13,0,5,9,7,0,0,0,0,3,2,4,1,0,25,0,0,0,1,4,0,0,0,0,4,2
1,8.953161194874083,8.953161194874083,0.2446518322238433,-4.373034442416503,0.4422925349129216,413.5249999999997,386.3090000000002,413.2215604840008,158,0,0.2324241337893577,-0.4762629031013757,0.4762629031013757,0.2324241337893577,1.1935483870967742,2.032258064516129,2.870967741935484,10.475480728078804,-0.1829284341203844,5.01886374682549e-17,-2.7754111215812056,2.2147475053896693e-18,-2.851688288142937,1.7150688955703497,-1.1086506806332015,3.331493233014219,1.9302072211821275,2336.5370820002163,44.74567599654179,42.14431626796365,15.144316267963651,26.04906581661328,21.709563852213503,8.420709470213675,5.686327692765257,5.686327692765257,3.77609727054559,3.77609727054559,2.4266405194586484,2.4266405194586484,-3.219999999999999,584506364343.1703,5.766260033173102,8.875814563422667,4.308413408578839,219.59420423712643,20.74339655304395,9.929454229833064,1.4118420783282006,5.879988336435371,0.0,0.0,0.0,9.967957041894415,0.0,0.0,30.212093538316477,55.3242344713406,49.77792692847821,34.87491112262215,41.91167805902792,10.902924932081056,0.0,20.25477366541205,11.613674661089352,19.242709486974704,19.55270461154818,66.24859157463287,0.0,28.394747309526284,15.766393282814697,0.0,5.879988336435371,0.0,34.49766492367184,6.496859684315945,5.893957685363079,49.83674808627085,60.68514008293588,5.6473683133128025,33.41768390517197,0.0,88.85,161.2651659291409,0.0,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,9.967957041894415,41.91167805902792,229.99431595593128,0.0,7.9554771739346,-1.4142490029693329,-6.377468824770971,-5.892080848551654,-8.735167614711632,-10.70306051502659,-15.577766323835789,0.0,0.28,31,4,6,0,1,1,2,2,4,5,3,6,7,0,1,1,5,4.129000000000002,123.7408,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,4,1,0,31,34,0,0,17,11,0,7,7,6,0,0,0,0,0,1,1,2,2,20,5,0,0,1,4,0,0,0,0,2,1
1,13.999225081242574,13.999225081242574,0.1736088054495337,-4.094410548941799,0.6044162035742304,382.44099999999975,364.2970000000001,382.0987280560005,138,0,0.2932944350077207,-0.5042443373253077,0.5042443373253077,0.2932944350077207,1.2962962962962965,2.074074074074074,2.851851851851852,11.282955509410447,-0.1858770969552652,0.3353656765974669,-2.4768075005650703,0.3638063354802969,-2.6425909976642803,2.4977982254900244,-0.9982920588549878,3.3567519571852524,2.021489905835403,1768.4738287523542,34.51362518897291,30.935668643319232,13.75216522424696,20.514085089098877,15.856489036569169,7.909275441069211,4.910094372235563,5.930715098395222,3.213814464376324,4.20493147155491,2.0638634558527564,2.9475309005661567,-3.06,2484088859.698468,6.2379923386945855,6.922301945657597,3.3324946286175923,184.73642037036248,20.42733946635328,6.017892468349645,12.910865744896013,5.907179729351506,8.769579043816774,0.0,9.589074368143644,0.0,0.0,11.336785877934735,18.127256122989884,42.301748847776736,31.151135920153223,17.213974199233277,41.77991117123959,38.92467574225521,2.8623993144652684,4.899909730850478,0.0,18.763742271008404,11.80667303760432,53.216496855007655,0.0,11.49902366656781,5.309813353288376,5.687386274683562,11.49902366656781,11.336785877934735,42.30903703889877,4.794537184071822,0.0,42.978912522985205,48.33934966130636,1.4118420783282006,10.086144130933896,0.0,89.87,127.77373542535916,9.589074368143644,0.0,11.336785877934735,0.0,0.0,0.0,0.0,0.0,10.217616382214423,24.83561973534677,145.44086984551294,0.1736088054495337,26.336510506355378,7.388996340911213,-1.221822405926184,-5.740724995777791,-12.030514293391208,-7.936932831436579,-3.909990971697321,0.0,0.2,27,3,6,0,1,1,2,1,3,5,3,7,5,0,1,1,4,3.555800000000003,104.28480000000005,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,1,0,1,1,4,0,27,25,2,0,13,8,0,5,10,6,0,0,0,0,2,2,3,0,1,15,4,0,0,2,2,0,0,0,0,2,1
0,13.713098052607428,13.713098052607428,0.1184472395222755,-5.727431438048943,0.3359079431433888,455.5169999999999,438.3810000000002,455.0609626440005,158,0,0.2932948870746814,-0.504223982808964,0.504223982808964,0.2932948870746814,1.1612903225806452,1.903225806451613,2.6451612903225805,12.723565231830246,-0.2435853380341795,0.5330890929799541,-2.3269222602422417,0.6187848256924665,-2.352794546395763,2.8800281562782115,-0.9457689345463576,3.4663480204094723,1.9698579281694035,2065.5805760798908,36.53013304691797,31.69937881974692,16.332371981602368,22.068615541739184,16.069610151237516,10.11524628903824,5.493459229782853,8.011935193103989,3.431337373700469,5.438985270404858,2.118022306334123,3.731751784815614,-3.629999999999999,11472328566.864277,8.481805076204024,7.893631939306947,4.297133403423628,205.6015936911624,10.217616382214423,0.0,19.45426630306354,0.0,18.79287019722436,0.0,14.819470151094327,13.401775505276143,0.0,0.0,41.06991220028491,31.02156694794886,16.197113083837248,40.07052743768591,44.07349593748446,48.30282214930208,2.8623993144652684,4.9839785209472085,0.0,11.747375592813455,10.024932967022508,71.55109006002695,0.0,11.49902366656781,10.024932967022508,10.818944754522896,11.49902366656781,11.336785877934735,32.38897093130734,10.023291153407584,6.851892117295679,33.74130139767868,65.31967055215071,2.8236841566564013,10.216620634085364,0.0,128.62,131.77872528804062,13.212334168400758,0.0,10.009733269757476,11.336785877934735,0.0,0.0,0.0,0.0,15.201594903161634,23.50594470133453,161.3496532700009,0.3732405164281445,16.026914492840177,7.708270989601815,-4.318052928990604,-3.1372266122885275,-11.71198659010198,0.0,-3.230048366107693,-5.727431438048943,0.0476190476190476,31,4,8,0,0,0,3,1,4,7,4,10,8,0,0,0,4,4.069020000000002,119.3323,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,21,0,0,0,0,2,0,2,1,5,0,31,26,3,0,11,11,0,8,13,8,0,0,0,0,3,2,3,2,2,19,0,0,0,1,3,0,0,0,0,2,1
0,8.996736111111112,8.996736111111112,0.1848782514609053,-3.0838691046641094,0.37246341462769,378.2729999999998,362.1450000000001,377.0527596120005,118,0,0.1894013343826299,-0.3836818323030133,0.3836818323030133,0.1894013343826299,1.125,1.9166666666666667,2.708333333333333,11.42974918518022,-0.2433816289377237,0.3635996039232431,-2.29093794783531,0.4300281051329838,-2.498026485922963,2.8447802736267445,-0.9803013546389012,3.249361292310939,2.375553325205664,1790.3223513734597,30.331462434168696,27.719605259509105,13.305601798623805,18.40958370571036,14.398657011754384,7.350014494811861,4.795212826379518,5.58821109593687,3.350721708127212,3.747220842905888,2.2909921308141565,2.588366481898164,-2.589999999999999,307658137.9634243,5.461663960857532,5.494379575938145,2.3061521482593537,170.5473297267531,10.286816623517629,5.835619785757269,4.235526234984602,0.0,0.0,0.0,5.402308355073566,0.0,0.0,0.0,40.09961872860253,47.38141522937376,42.93012344048444,13.7075855617022,22.05538746519746,43.57141354786873,5.402308355073566,4.567099647791355,12.695543876008518,0.0,0.0,70.46035808416235,0.0,11.126902983393991,5.719716975726273,0.0,0.0,15.929943897949348,10.402719433548624,6.975826900282246,5.402308355073566,23.383312721909853,64.89690659246537,4.235526234984602,32.9327528475561,0.0,54.8,100.95938967299595,0.0,0.0,20.96488492048828,4.567099647791355,0.0,0.0,0.0,0.0,21.332252253022915,22.05538746519746,131.7959439145013,3.0384222058864427,0.0,2.278739616684936,-3.122948716057569,-0.8674175054676494,-7.372203744216641,0.0,-3.0838691046641094,0.0,0.05,24,3,3,0,0,0,3,1,4,2,2,4,3,0,0,0,4,5.045070000000004,104.57710000000002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,2,1,0,0,24,21,1,0,11,10,0,3,3,3,0,0,0,0,1,1,2,1,0,19,0,0,0,1,3,0,0,0,0,4,2
0,13.75687065286271,13.75687065286271,0.040008732521509,-4.389663997731488,0.6159492764565395,368.86799999999965,347.70000000000005,368.1403889720006,134,0,0.2529592406902859,-0.3603413329005944,0.3603413329005944,0.2529592406902859,1.4615384615384617,2.269230769230769,3.1153846153846154,10.973427641098093,-0.1829439700148565,1.5820396333735814e-16,-2.7888002836678303,0.0723426481898072,-2.871260932521804,1.906333661324416,-1.1078145615239754,3.232290626065012,2.019738466387229,1830.2625468993024,36.5220613574102,33.57506714547292,13.330996091491375,21.027391881654346,17.27360155023625,7.309925236745605,4.700799894633516,5.058812982083833,3.0854479779996877,3.2644545217248457,1.9473085080104355,2.0368117798730148,-2.369999999999999,3778638763.174029,5.334229127447654,7.477030568632339,3.5911960988171607,186.39079700088456,15.596629976806003,6.564951895220993,2.8236841566564013,0.0,5.907179729351506,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,23.685777305559107,55.3242344713406,50.38737064759597,15.158761384888534,33.70371743012038,28.41104455166508,0.0,20.58060849775321,5.893957685363079,12.74584980265876,19.49057905294784,53.27444526853578,0.0,11.126902983393991,10.619626706576751,0.0,0.0,11.600939890232516,35.35874057347581,0.0,5.893957685363079,47.77749248949157,42.557883959946,9.388636051877397,22.02982791547505,0.0,69.81,129.96146616090877,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,40.51012013628109,173.2018239179488,5.742358917897774,17.353750396535915,-3.146401864500429,-3.4409140423676057,-6.465899496139605,-4.5647636602576425,-10.468457700476485,-12.267052024196335,0.0,0.3,26,3,5,0,1,1,1,2,3,3,3,6,4,0,1,1,4,3.612700000000002,104.46660000000004,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,1,3,1,0,26,27,1,0,14,8,0,4,6,5,0,0,0,0,2,0,2,1,1,15,5,0,0,1,3,0,0,0,0,2,1
1,14.125614764424284,14.125614764424284,0.0967762660619806,-3.445409580498868,0.4587897062435415,376.43699999999984,360.30900000000014,376.0881633720005,134,0,0.2932948870746814,-0.5042239828089694,0.5042239828089694,0.2932948870746814,1.0740740740740742,1.6666666666666667,2.259259259259259,11.59960561215291,-0.0935193135051789,0.5389260709980963,-2.3984373269062806,0.595701556800752,-2.423469099993709,2.8800281562782115,-0.7642414590325771,3.4392594010736053,2.1016650039060707,1673.5783871772137,32.45278277772834,29.02742035285537,13.843916933783094,19.979299144262143,14.92875809358726,7.9815444980873,4.874374854055257,5.851895661421162,3.192150204561542,4.056833959613043,2.0819356414569787,2.867073264026976,-3.379999999999999,1674238011.0354931,6.65331681039276,7.088909645858236,3.473507452369282,181.8279284827331,15.5274297355028,0.0,18.042424224735345,5.907179729351506,2.8623993144652684,0.0,4.794537184071822,4.9839785209472085,0.0,0.0,71.76097295456768,11.126902983393991,12.08483741532659,33.9304395496613,34.24385687482731,32.592144721210936,2.8623993144652684,4.9839785209472085,0.0,5.893957685363079,5.309813353288376,83.63592747535355,0.0,11.49902366656781,5.309813353288376,5.131558479839333,11.49902366656781,11.336785877934735,23.97117394697841,4.794537184071822,0.0,34.84072189896993,72.50902449195954,1.4118420783282006,10.216620634085364,0.0,82.45,112.06764703647528,6.165295740242042,0.0,15.526433987373736,11.336785877934735,0.0,0.0,0.0,0.0,15.201594903161634,20.723344066836106,129.91714398991863,0.4038921432770628,18.062242798353903,7.806542513048158,-2.616320477328774,-6.575437574781948,-11.581396725820358,0.0,0.0,0.0,0.0476190476190476,27,3,5,0,0,0,3,1,4,5,3,6,6,0,0,0,4,4.478100000000003,106.3063,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,1,0,1,1,3,0,27,23,1,0,11,11,0,6,8,5,0,0,0,0,1,2,2,1,2,19,0,0,0,1,3,0,0,0,0,2,1
0,8.718480180795574,8.718480180795574,0.3531987459239893,-4.295247793372638,0.6965362182586686,364.4529999999996,340.2610000000001,364.2011593880007,140,0,0.2338561920848478,-0.4762273180307744,0.4762273180307744,0.2338561920848478,1.4444444444444444,2.2962962962962963,3.037037037037037,10.46473545017252,-0.1829279825362806,-1.7946615823873882e-16,-2.775396744899888,6.110371339313834e-17,-2.8516916440683446,1.4774142055238422,-1.1086504902951209,3.2484072134948496,2.074838492034936,1853.1528307823723,39.5660314317802,37.09152986346361,13.091529863463611,22.80017825663879,18.93317064996349,7.091529863463612,4.609934490515236,4.609934490515236,2.9590887733581166,2.9590887733581166,1.8365299444649927,1.8365299444649927,-2.77,19687866203.89141,4.981993103177354,8.282130374960797,4.149758678068145,192.06919104019124,15.766393282814697,17.603584499969507,5.817862777835028,5.879988336435371,0.0,0.0,4.567099647791355,9.967957041894415,4.9839785209472085,0.0,24.16967483065318,37.19697834835072,39.4844457155149,25.068707459263027,37.75831886835928,0.0,0.0,24.828848563921355,11.613674661089352,19.242709486974704,19.55270461154818,54.55518366876069,0.0,22.955230600815856,15.766393282814697,0.0,5.879988336435371,0.0,39.07173982218116,6.496859684315945,5.893957685363079,47.095230973930406,48.99173217706369,4.235526234984602,17.075242264380485,0.0,90.88,133.22931638247718,0.0,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,14.951935562841626,37.75831886835928,201.275862514264,0.0,10.96946536216627,-0.7411619474751192,-3.4620249891328667,-6.752329467627383,-4.577033799201391,-12.492578966391545,-15.303532039935195,0.0,0.35,27,3,7,0,1,1,1,2,3,7,2,7,7,0,1,1,4,2.1663999999999994,103.57010000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,5,1,0,27,31,0,0,15,8,0,7,8,7,0,0,0,0,0,1,1,2,3,15,5,0,0,1,3,0,0,0,0,0,0
